      5.19249  1.17727e+09  1.71476e-21  5.61864e-23  6.36475e-20      5.92089     0.773049      80.0122      140.052      70.2082      228.632    -0.571373     -1.06145    -0.451711   -0.0384439    -0.599747     0.126219     0.533955     0.478647     0.586491      78.5261      43.6086      127.569
      5.07209  1.21230e+09  3.83233e-22  3.54231e-23  3.98390e-21      3.25314     0.439229      16.7971      180.776      96.3902      262.050    -0.627104     -1.09640    -0.518509    -0.425905    -0.733321    -0.318499     0.213471     0.164802     0.310016      82.8958      45.2861      137.316
      4.95734  1.24732e+09  9.87407e-22  3.97415e-23  2.25744e-20      6.29346     0.373647      74.4311      155.719      81.3645      239.819    -0.731239     -1.10008    -0.481949    -0.562218    -0.840462    -0.253495     0.201069     0.130454     0.330687      58.2442      31.8387      90.4677
      4.84783  1.28235e+09  5.77057e-22  3.78874e-23  1.34245e-20      5.94092     0.463754      64.8674      194.134      97.7675      286.867    -0.632549     -1.05487    -0.388509    -0.344548    -0.757367   -0.0406801     0.307177     0.249888     0.380890      59.0125      33.5613      101.762
      4.74317  1.31737e+09  5.06287e-22  2.04699e-23  1.33578e-20      8.94594     0.630261      84.2395      220.437      114.152      318.207    -0.704295     -1.19757    -0.398679    -0.466664    -0.873132   -0.0999658     0.280325     0.224190     0.345849      48.4428      28.7858      79.3134
      4.64303  1.35239e+09  4.82338e-22  3.79023e-23  3.93946e-21      11.5890      1.04476      76.9685      247.629      118.968      356.203    -0.815285     -1.17491    -0.477464    -0.412791    -0.736030    -0.111039     0.401341     0.350602     0.450436      63.2525      30.8312      121.834
      4.54712  1.38740e+09  6.48472e-22  2.79020e-23  7.52789e-21      13.2888     0.883555      108.564      255.637      134.144      366.944    -0.705259     -1.11561    -0.348572    -0.233950    -0.653633    0.0274436     0.460832     0.377612     0.497621      53.7184      30.6289      94.3127
      4.45514  1.42241e+09  3.18119e-22  3.18627e-23  5.99245e-21      5.88001     0.785152      17.8640      241.015      121.970      353.244    -0.586121    -0.999406    0.0439211    -0.156617    -0.567588     0.198955     0.389194     0.154709     0.477955      97.6903      37.7734      162.650
      4.36685  1.45743e+09  4.40693e-22  2.34882e-23  5.89324e-21      9.03050     0.800837      26.5241      248.838      132.223      350.804    -0.603229     -1.13252 -0.000368514    -0.330317    -0.719416    -0.137654     0.278721    -0.142599     0.424664      49.6604      32.1166      84.3566
      4.28200  1.49244e+09  4.68666e-22  3.26050e-23  7.53876e-21      10.1944     0.723799      85.0591      248.068      137.763      356.690    -0.567306     -1.07566    -0.347719    -0.241771    -0.623268   -0.0911236     0.344953     0.233220     0.440599      51.5413      27.8402      97.7911
      4.20041  1.52744e+09  5.89786e-22  4.95621e-23  6.76085e-21      8.81741     0.665097      45.7900      240.018      133.547      340.314    -0.473573    -0.888544    -0.197983    -0.143123    -0.453174    0.0533789     0.321669     0.249503     0.433658      59.9205      30.8857      101.436
      4.12185  1.56245e+09  5.22321e-22  3.90764e-23  7.27470e-21      7.78276     0.693304      37.7805      227.268      125.801      327.175    -0.547191    -0.905657    -0.280103    -0.256802    -0.465861   -0.0361033     0.288968     0.222735     0.438348      55.1778      32.1825      99.3197
      4.04617  1.59745e+09  8.40861e-22  6.48963e-23  1.07647e-20      4.17720     0.575364      25.4337      196.594      101.253      293.660    -0.255970    -0.776471    -0.112194   -0.0612616    -0.329811    0.0258438     0.200016     0.123825     0.444378      64.7483      34.4827      109.414
      3.97318  1.63245e+09  1.13960e-21  6.60622e-23  2.26038e-20      5.05809     0.594901      31.7995      192.064      105.881      295.482    -0.184346    -0.711448  -0.00779068   -0.0123912    -0.281120     0.109212     0.183454     0.119022     0.427466      58.7511      31.7826      96.4617
      3.90275  1.66744e+09  1.06864e-21  5.44835e-23  2.15124e-20      6.89486     0.647251      39.6615      196.364      111.307      297.840    -0.346187    -0.756926   -0.0841352    -0.101926    -0.367751    0.0734795     0.223807     0.154435     0.417683      46.8871      29.0695      84.0872
      3.83473  1.70244e+09  1.34885e-21  7.97898e-23  2.67363e-20      5.94978     0.704083      41.4628      188.607      97.6033      296.677    -0.259045    -0.688265    -0.123069   -0.0292997    -0.270984     0.101303     0.244955     0.215072     0.412837      57.9864      35.9011      97.7802
      3.76898  1.73743e+09  1.24287e-21  6.75173e-23  2.48642e-20      6.16733     0.581485      41.1114      185.913      97.7427      293.254    -0.229495    -0.704836   -0.0939880   -0.0426114    -0.275566    0.0763260     0.208650     0.167165     0.412663      49.9085      30.4041      85.5851
